election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,PRESIDENTIAL ELECTORS,OLIVER,LIB,TOTAL,3,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,ELECTION DAY,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,PRESIDENTIAL ELECTORS,STEIN,GRN,TOTAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,ROBERT P. CASEY JR.,DEM,ELECTION DAY,64,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,ROBERT P. CASEY JR.,DEM,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,ROBERT P. CASEY JR.,DEM,MAIL-IN,15,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,ROBERT P. CASEY JR.,DEM,TOTAL,80,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,ELECTION DAY,282,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,MAIL-IN,43,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,DAVE MCCORMICK,REP,TOTAL,326,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,JOHN C. THOMAS,LIB,ELECTION DAY,10,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,JOHN C. THOMAS,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,JOHN C. THOMAS,LIB,MAIL-IN,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,JOHN C. THOMAS,LIB,TOTAL,11,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,ELECTION DAY,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,LEILA HAZOU,GRN,TOTAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,ELECTION DAY,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,UNITED STATES SENATOR,MARTY SELKER,CST,TOTAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,ELECTION DAY,60,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,MAIL-IN,14,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,TOTAL,75,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,ELECTION DAY,279,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,MAIL-IN,44,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,DAVE SUNDAY,REP,TOTAL,324,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,ELECTION DAY,10,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,MAIL-IN,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ROBERT COWBURN,LIB,TOTAL,11,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,RICHARD L. WEISS,GRN,ELECTION DAY,5,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,RICHARD L. WEISS,GRN,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,RICHARD L. WEISS,GRN,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,RICHARD L. WEISS,GRN,TOTAL,5,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,JUSTIN L. MAGILL,CST,ELECTION DAY,2,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,JUSTIN L. MAGILL,CST,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,JUSTIN L. MAGILL,CST,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,JUSTIN L. MAGILL,CST,TOTAL,2,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ERIC L. SETTLE,FWD,ELECTION DAY,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ERIC L. SETTLE,FWD,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ERIC L. SETTLE,FWD,MAIL-IN,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,ATTORNEY GENERAL,ERIC L. SETTLE,FWD,TOTAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,ELECTION DAY,57,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,MAIL-IN,12,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,TOTAL,70,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,ELECTION DAY,282,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,MAIL-IN,44,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,TIM DEFOOR,REP,TOTAL,327,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,ELECTION DAY,8,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,MAIL-IN,2,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,REECE SMITH,LIB,TOTAL,10,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
2024 GENERAL,PENNSYLVANIA,JUNIATA COUNTY,BEALE TOWNSHIP,JUNIATA COUNTY,AUDITOR GENERAL,ERIC K. ANTON,ASP,ELECTION DAY,0,0,OFFICIAL RESULTS,https://www.juniataco.org/wp-content/uploads/2024-General-Election-Official-Precinct-Results.pdf,2024-General-Election-Official-Precinct-Results.pdf,11/21/2024    10:39 AM
